barcode,product_name,ingredients,image_url
1705770101177,Биолит — Концентрат с экстрактом листа крапивы,"Вода, дехитон, тексапон, комперлан, ламесофт, хлорид натрия, экстракт листьев крапивы, лецитин, лимонная кислота, катон.",
1705770101184,Биолит — Маска с экстрактом листа крапивы,"Вода, дехикварт, экстракт листа крапивы, нутрилан кератин, фенилтриметикон, дехитон, ламесофт, лецитин, аллантоин, катон.",
1705770103508,Для мужчин,"вода, тексапон, дехитон, ламесофт, натрия хлорид, гермабен, экстракты корней лопуха, травы девясила, зверобоя; шишек хмеля; отдушка боско, катон.",
2000000000007,Lait pour le corps,"Aqua (water), paraffinum liquidum (mineral oil), cetyl alcohol, cetyl palmitate, isocetyl stearate, polysorbate 60, dimethicone, sorbitan stearate, propylene glycol, ceteareth-20, stearic acid, phenyl trimethicone, parfum (fragrance), phenoxyethanol, limonene, triethanolamine, carbomer, methylparaben, tetrasodium edta, linalool, bht, butylparaben, ethylparaben, isobutylparaben, propylparaben, citral, eugenol, geraniol, CI 15985 (Yellow 6), CI 14700 (Red 4), CI 42090 (Blue 1), *1RA03-2*.",http://en.openbeautyfacts.org/images/products/200/000/000/0007/front.9.400.jpg
2000000000009,Ethifrice Ultra Bright,"Phosphate dicalcique anhydre, bicarbonate de soude, crème de tartre (bitartrate de potassium), sorbitol, lauroyl sarcosine, kaolin, écorce de citron en poudre (citrus limonum), huile essentielle de citron de Sicile (citrus limonum), limonène*, huile essentielle de poivre noir (Piper nigrum), huile essentielle de pamplemousse (citrus paradisi)poivre noir bio et équitable en poudre (piper nigrum), sel de mer fin, saccharine de sodium, citral*, linalol, arôme *Naturellement présent dans les huiles essentielles",http://en.openbeautyfacts.org/images/products/200/000/000/0009/front.6.400.jpg
2000000000011,Bright,"Aloe Barbadensis Gel, Sorbitol, Hydrated Silica, Glycerin, Sodium Lauryl Sulfate, Carrageenan, Aroma, Sodium Benzoate, Sodium Saccharin, Propolis, Limonene, Diazolidinyl Urea, Potassium Sorbate, CI 75810.",http://en.openbeautyfacts.org/images/products/200/000/000/0011/front.5.400.jpg
2000000000012,Aloe Vera Gelly,"Aloe Barbadensis Gel (Stabilized Aloe Vera Gel), Water (Aqua), Glycerin, Tiethanolamine, Carbomer, Cocopherol (Vitamin E Natural), Allatoin, Ascorbic Acid, Diazolidinyl Urea, Disodium EDTA, Methylparaben.",http://en.openbeautyfacts.org/images/products/200/000/000/0012/front.5.400.jpg
2000000000033,Test product for parsing ingredients,"Aqua,5-Bromo-5-Nitro-1,3 Dioxane,Parfum,3-(4-tert-Butylphenyl)-2-methylpropanal, Secret Ingredient #5",
2000000000050,Fructis Classic,"Aqua/water, sodium laureth sulfate, coco-betaine, glycerin, dimethicone, glycol distearate, sodium chloride, CI 60730/ext violet 2, CI 42090/blue 1, CI 19140/yellow 5, niacinamide, cocamide mipa, saccharum officinarum extract/sugar cane extract, sodium benzoate, sodium cocoate, sodium hydroxide, salicylic acid, salix nigra (willow) bark extract, limonene, camellia sinensis extract/camellia sinensis leaf extract, zinc pyrithione, linalool, benzyl alcohol, benzyl salicylate, pyrus malus extract/apple fruit extract, carbomer, pyridoxine hci, citric acid, methyl cocoate, citrus medica limonium peel extract/lemon peel extract, hexyl cinnamal, parfum/fragrance. (FIL C46984/1).",http://en.openbeautyfacts.org/images/products/200/000/000/0050/front.8.400.jpg
2000000000424,Dentifrice enfant Elmex,"Aqua, Sorbitol, Hydrated Silica, Hydroxyethylcellulose, CI 77891, Cocamidopropyl Betaine, Olaflur [ Olafluor (fluorure d'amines / Bis(hydroxyethyl)aminopropylhydroxyethyl-octadecylamine-dihydrofluoride ) , 500 ppm F⁻], Aroma, Saccharin, Limonene.  ",
2000000000528,Soak and Float ,"Laurylsulfate de sodium (Sodium Lauryl Sulfate), Eau (Aqua), Parfum (parfum), Absolue de bois de cèdre (Cupressus funebris), Huile essentielle de rose (Rosa damascena), Absolue de tonka (Dipteryx odorata), Huile essentielle de cade (Juniperus oxycedrus), Pétales de fleurs de souci (Calendula officinalis), Pétales de rose (Rosa damascena), Alpha-Isomethyl ionone (Alpha-Isomethyl ionone), Citronellol* (Citronellol*), Farnesol* (Farnesol*), Géraniol* (geraniol), Limonène* (limonene), Linalol* (linalool)  * Contenu naturellement dans les huiles essentielles",
2000000000529,Prince,"Mucilage de graines de lin (Linum usitatissimum), Eau de rose (Rosa damascena), Beurre de cacao issu du commerce équitable (Theobroma cacao), Glycérine (Glycerine), Huile d'amande douce (Prunus dulcis), Extrait d'hamamélis (Hamamelis virginiana), Huile de graine de lin bio (Linum usitatissimum), Acide stéarique (Stearic acid), Alcool cétéarylique (cetearyl alcohol), Beurre de karité (Butyrospermum parkii), Cire d'abeille (Cera alba), Triéthanolamine (triethanolamine), Parfum (parfum), Huile essentielle de néroli (Citrus aurantium amara), Absolue de fleur d'oranger ( Citrus Aurantium dulcis), Huile essentielle de vétiver (Vetiveria zizanoides), Huile essentielle d'orange douce (Citrus sinensis), Huile essentielle de mandarine (Citrus reticulata), Teinture de benjoin (Styrax benzoin), Absolue de rose (Rosa damascena), Citral* (citral), Limonène* (limonene), Linalol* (linalool), Hydroxycitronellal (Hydroxycitronellal), Parahydroxybenzoate de méthyle (Methylparaben), Parahydroxybenzoate de propyle (Propylparaben)  * Contenu naturellement dans les huiles essentielles",
2000000000659,Savon à barbe traditionnel,"Potassium Stearate, potassium cocoate, water, coco faty acid, glycérine,  fragrance : lavandula angustifolia, eucalyptus, salvia sclarea, melaleuca viridiflora, rosmarinus officinalis, thymus satureioides, melaleuca alternifolia, vetiveria zizanoides root oil.",
2000000000660,La lotion du Barbier,"Alcool (de grain dénature), aqua, glycérine, fragrance (huiles essentielles), Linalool, limonène",
2000000000661,Savon de Marseille ,".Sodium olivate, Sodium cocoate, Aqua, Glycerin,Sodium chloride, Sodium hydroxide.",
2000000000727,Aroma-zone crème lavante neutre,"Aqua (eau purifiée), Sodium Lauryl Sulfoacetate (tensioactif nettoyant doux dérivé de l'huile de Coco), Glycerin (glycérine végétale), Stearic Acid (agent émulsifiant, épaississant et émollient), Lauryl glucoside (tensioactif épaississant doux dérivé du sucre), Cetearyl Alcohol (agent émulsifiant et émollient), Sodium cocoyl glutamate (tensioactif nettoyant doux dérivé de l'huile de Coco), Glyceryl caprylate (conservateur naturel), Aloe Barbadensis Leaf Juice Powder* (poudre d'Aloe vera BIO), Butyrospermum parkii butter* (beurre de Karité BIO), Coco Nucifera Oil* (huile végétale de Coco BIO), Lactic acid (correcteur de pH), Sodium Levulinate (conservateur naturel), Sodium anisate (conservateur naturel), Phytic Acid (séquestrant).",
2000000000728,Aroma-zone base lavante,"Aqua (eau minérale de montagne), Lauryl glucoside (tensioactif épaississant doux dérivé du sucre), Rosa damascena flower water* (hydrolat de rose de damas BIO), Glycerin (glycérine végétale), Sodium cocoamphoacetate (tensioactif nettoyant doux dérivé de l'huile de coco), Tilia vulgaris water* (hydrolat de tilleul BIO), Decyl glucoside (tensioactif moussant doux dérivé du sucre), Lippia citrodora leaf water* (hydrolat de verveine BIO), Leuconostoc/radish ferment filtrate (conservateur naturel), Sodium cocoyl glutamate (tensioactif nettoyant doux dérivé de l'huile de coco), Sodium lauryl glucose carboxylate (tensioactif nettoyant doux dérivé de l'huile de coco), Coco glucoside (co-tensioactif doux dérivé de l'huile de coco), Glyceryl oleate (co-tensioactif doux et agent relipidant dérivé de l'huile de coco), Glyceryl caprylate (conservateur naturel), Lactic acid (ajusteur de pH).",
2000000000865,Gel Douche sans parfum (3515451118015),"AQUA, ALOE BARBADENSIS GEL**, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, GLYCERIN, BENZYL ALCOHOL, SODIUM COCOAMPHOACETATE, AROMA, SODIUM BENZOATE, PHYTIC ACID, SODIUM HYDROXIDE.",
2000000000867,Pro-Expert Premium Gum Protection,"Glycerin, Hydrated Silica, Sodium Hexametaphosphate, PEG-6. Propylene Glycol, Aqua, Zinc Lactate, Sodlum Gluconate, CI 77891, Sodium Lauryl Sulfate, Silica, Aroma, Sodium Saccharin, Chondrus Crispus Powder, Trisodium Phosphate. Stannous Fluotlde, Stannous Chloride, Xanthan Gum, Sodium Fluoride     ",
2000000000894,Jasmine Hair'oïne,"Infusion de henné rouge (Lawsonia inemis), eau (Aqua). cetearyI alcohol (&) sodium Iauryl sulfate, parfum, huiIe d'olive extra vierge bio (OIea europaea), huiIe essentielle ylang-ylang (Cananga odorata), absolu de jasmin (Jasminum grandilorum), huiIe de germe de blé (Triticum vulgare), huiIe de jojoba bio (Simmondsia chinensis), huile d'amande douce (Prunus dulcis), huile de noix du brésil (BerthoIIetia excelsa), huile de noix de coco extra vierge (cocos nucifera), huile de chanvre bio (Cannabis saliva), huile de soja (glycine soja), huile de ricin (Ricinus communis), benzyl salicylate*, benzyl benzoate*, famesol*, eugenol*, limonene*, amyl cinnamaI, geraniol, Iinalool, hydroxycitronellal, methylionone, benzyl alcohol, isoeugenol, methylparaben, propylparaben.",
2000000000897,Tradition de Hammam,"AQUA, MOROCCAN LAVA CLAY, KAOLIN, ROSA DAMASCENA DISTILLATE, ALCOHOL DENAT, ZEA MAYS STARCH, MAGNESIUM ALUMINUM SILICATE, GLYCERIN, ARGANIA SPINOSA OIL, CETYL ALCOHOL, PROPYLENE GLYCOL, CETETH-20, MICA, PARFUM, CELLULOSE GUM, METHYLPARABEN, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, COCAMIDOPROPYL BETAINE, ALLANTOIN, ETHYLPARABEN, TOCOPHERYL ACETATE, PROPYLPARABEN, TETRASODIUM EDTA, CI 77491, CI 77492, CI 77499, CI 77891, CI 77163,",
2000000000898,Gel Douche Acqua Di Gio,"AQUA/WATER, SODIUM LAURETH SULFATE, COCO-BÉTAÏNE, GLYCERIN, PARFUM/FRAGRANCE, POLYSORBATE 20, SODIUM CHLORIDE, PPG-5-CETETH-20, SODIUM BENZOATE, POLYQUATERNIUM-10, SALICYLIC ACID, LIMONENE, LINALOOL, ALPHA-ISOMETHYL IONONE, CI 19140/YELLOW 5, SODIUM HYDROXIDE, CITRIC ACID, FIL B31282/1",
2000000000899,Les Délices Gel douche onctueux Chocolat,"Aqua, Sodium laureth Sulfate, Cocamidopropyl Bétaïne. Sodium Chloride, PEG-7 Glyceryl Cocoate, Hydroxypropyltrimonium Honey, Sorbic Acid, Polysorbate 20, PEG-18 Glyceryl Oleate/cocoate, Parfum, Phenoxyethanol, Methylisothiazolinone, Disodium EDTA, Trisodium NTA, Benzophenone-4, Aloe Barbadensis Leaf Extract,  Propyiene Glycol, Alcohol, Sodium Benzoate, Potassium Sorbate, Methylparaben, Chamomilla Recutita Flower Water, Polysorbate 80, Bisabolol, Sodium Hydroxide, CI 42090, Cl 14700, Cl 15985.",
2000000000900,1·2·3,"Aqua, Sorbitol, Hydrated Silica, Sodium Lauryl Sulfate. Cellulose Gum, Aroma, Sodium Fluoride, Carbomer,Sodium saccharin, Cl 77891, Trisodium Phosphate, Limonene.",
2000000000901,Les Délices Sucre d'Orge,"Aqua, Glycerin, Caprylic/capric Triglyceride, lsopropyl Myristate, Glyceryl Stearate, Dimethicone, Parfum, PEG-100 Stearate, Cetearyl Alcohol, Mica, Phenoxyethanol, Hydroxyacetophenone, Butyrospermum Parkii Butter, Panthenol, Sodium Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopheryl Acetate, lsohexadecane, Polysorbate 80, Sodium Hydroxide, Benzyl Alcohol, Benzyl Benzoate, Coumarin, Limonene, Linalool, Cl 42090, Cl 19140, Cl 16035.",
2000000000902,Complete Repair,"Aqua, Glycerin, Urea, Cetearyl Alcohol, Glyceryl Glucoside, Cyclomethicone, Sodium Lactate, Butyrospermum Parkii Butter, Caprylic/Capric Triglyceride, Methylpropanediol, Octyldodecanol, Dicaprylyl Ether, Tapioca Starch, Glyceryl Stearate SE, Hydrogenated Coco-Glycerides, Carnitine, Ceramide 3, Sodium PCA, Arginine HCL, Serine, Alanine, Histidine, Citrulline, Lysine, Lactic Acid, Sodium Chloride, Dimethiconol, Glycogen, Mannitol, Sucrose, Glutamic Acid, Threonine, Chondrus Crispus, Sodium Cetearyl Sulfate, 1,2-Hexanediol, Phenoxyethanol.",
2000000000953,Meridol ,"Fluorure d'amines Olafluor, fluorure d'étain (1400 ppmF)",
2000000000998,Crème de jour au lait d'ânesse bio,"AQUA, DONKEY MILK*, GLYCERYL STEARATE, GLYCERIN*, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL*, BUTYROSPERMUM PARKII (SHEA) BUTTER*, SESAMUM INDICUM (SESAME) SEED OIL*, CETYL PALMITATE, SILICA, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL*, PRUNUS ARMENIACA (APRICOT) KERNEL OIL*, SODIUM STEAROYL GLUTAMATE, ALOE BARBADENSIS LEAF JUICE*, DEHYDROXANTHAN GUM, PARFUM*, CITRIC ACID, CITRAL**, CITRONELLOL**, GERANIOL**, LIMONENE**, LINALOOL**. *Ingrédient issu de l’agriculture biologique **Substance naturellement contenue dans les huiles essentielles",
2000000001058,Crème contour des yeux,"Aqua (Water), Alcohol Denat.*, Glycine Soja (Soybean) Oil*, Glycerin, Butyrospermum Parkii (Shea) Butter*, Polyglyceryl-3 Dicitrate/Stearate, Vitis Vinifera (Grape) Seed Oil, Rosa Damascena Flower Water*, Cetearyl Alcohol, Aloe Barbadensis Leaf Juice*, Isoamyl Laurate, Prunus Armeniaca (Apricot) Kernel Oil*, Caprylic/Capric Triglyceride, Rhus Verniciflua Peel Wax, Sodium Stearoyl Glutamate, Euphrasia Officinalis Extract*, Alaria Esculenta Extract, Sodium Lactate, Polygonum Fagopyrum (Buckwheat) Seed Extract, Lactic Acid, Tocopherol, Sodium Hyaluronate, Helianthus Annuus (Sunflower) Seed Oil*, Xanthan Gum, Hydrogenated Vegetable Oil, Citric Acid, PCA Ethyl Cocoyl Arginate, Parfum (Fragrance)**, Citronellol** , Geraniol** , Linalool**, Limonene**, Citral** *Ingrédients issus de l’agriculture biologique ** Huiles essentielles naturelles ",
2000000001059,Oleo Serum Visage Peaux matures," Rosa Rubiginosa Seed Oil, Cannabis Sativa Seed Oil**, Oenothera Biennis Oil**, Cinnamomum Camphora Linalooliferum Wood Oil**, Cistus Ladaniferus Oil**, Tocopherol, Helianthus Annuus Seed Oil, Limonene*, Linalool*. * Présents naturellement dans les huiles essentielles. ** Ingrédients issus de l’Agriculture Biologique, soit 67 % du total des ingrédients.",
2000000001060,Crème Légère Hydratante Eté et Temps Chauds,"Rubus Idaeus Fruit Extract*, Aloe Barbadensis Leaf Juice*, Melissa Officinalis Flower/Leaf/Stem/Water*, Simmondsia Chinensis Seed Oil*, Dicaprylyl Ether, Glycerin*,  C12-16 Alcohols, Aqua,  Hydrogenated Lecithin,  Palmitic Acid, Argania Spinosa Kernel Oil *,  Glyceryl Stearate SE, Squalane, Helianthus Annuus Seed Oil*, Empetrum Nigrum Fruit Juice*, Opuntia Tuna Flower/Stem Extract*, Sodium Hyaluronate, Sesamum Indicum Oil Unsaponifiables*, Tocopherol, Leuconostoc/Radish Root Ferment Filtrate, Glyceryl Undecylenate, Parfum***, Xanthan Gum, Mica, Titanium Dioxide, Citric Acid, Potassium Sorbate, Sodium Benzoate, Biosaccharide Gum-1, Glyceryl Caprylate, Sodium Anisate, Sodium Levulinate, Limonène, Linalcool, Geraniol, Citronellol *ingrédients issus de l’agriculture biologique *** parfum composition naturelle 99.92 % du total des ingrédients sont d'origine naturelle 99.60 % du total des ingrédients végétaux sont certifiés biologiques 85.31 % du total des ingrédients sont issus de l'agriculture biologique",
2000000001061,Eau Démaquillante bio Peaux Sèches,"AQUA, ALOE BARBADENSIS LEAF JUICE*, MELISSA OFFICINALIS DISTILLATE* , GLYCERINE, ROSA DAMASCENA DISTILLATE*, TILLA CORDATA WATER*, THYMUS VULGARIS EXTRACT*, SALVIA OFFICINALIS WATER*, OLEA EUROPEA LEAF EXTRACT*, MALVA SYLVESTRIS EXTRACT*, LEVULINIC ACID, SODIUM CHLORIDE,   CAPRYLOYL GLYCINE, SODIUM COCOAMPHOACETATE,  UNDECYLENOYL GLYCINE, LAURYL POLYGLUCOSE, SODIUM HYDROXIDE, DEHYDROACETIC ACID, ALCOHOL*, SODIUM LAUROYL GLUCOSE CARBOXYLATE, BENZYL ALCOHOL, SODIUM COCOYL GLUTAMATE, CITRIC ACID. * Ingrédients issus de l'Agriculture Biologique 99,21% du total des ingrédients sont d'origine naturelle 12,62% du total des ingrédients sont issus de l'Agriculture Biologique.",
2000000001062,Shampooing Aloès bio Verveine,"Aqua (water), Alcohol denat*, Coco glucoside, Glycerin, Aloe Barbadensis Leaf Juice*, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Glyceryl Oleate, Xanthan Gum, Citric Acid, Sodium PCA, Olea Europaea (Olive) Fruit Oil*, Verbena Officinalis Extract*, Phytic Acid, PCA Ethyl Cocoyl Arginate, Parfum (Fragrance)**, Limonene, Linalool, Citral, Geraniol, Citronellol * issu de l'Agriculture Biologique ** huiles essentielles naturelles",
2000000001070,"Masque d'Huile d'Argan, Après-Shampoing","Ultra-Purified Water, Aloe Barbadensis (Aloe) Leaf Juice, Sea Buckthorn (Hippophae rhamnoides), Hyssopus Officinalis (Hyssop) Extract, Melia Azadirachta Leaf Extract, Linum Usitatissimum (Linseed) Seed Extract, Cypress (Cupressus Sempervirens) Extract, Rosa Canina (Rosehip) Fruit Extract Plant, Cocos Nucifera (Coconut) Fruit Extract, Echinacea Purpurea Extract, Thymus Vulgaris (Thyme) Leaf Extract, Daucus Carota Sativa (Carrot) Root Extract, Passiflora Edulis Seed Oil, Fucus Vesiculosis (Seaweed), Quillaja Saponaria (Soap Bark) Bark Extract, Chamomilla Recutita (Matricaria) Flower Extract, Urtica Dioica (Nettle) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Humulus Lupulus (Hops) Extract, Nasturtium Officinale (Watercress) Flower/Leaf Extract, Yeast Extract, Algae Extract, Camellia Sinensis Leaf (Green Tea) Extract, Glycerin, Cetyl alcohol, Glyceryl stearate, Behentrimonium Chloride, Cetearyl Alcohol, Stearalkonium chloride, Cetrimonium Chloride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrolyzed Quinoa Protein, Argania Spinosa Kernel Oil, Macadamia ternifolia Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Potassium Olivoyl PCA, Moringa Oil/Hydrogenated Moringa Oil Esters, Tocopheryl Acetate (Vitamin E), Phenoxyethanol, Caprylyl Glycol, Hydroxyethyl cellulose, Benzyl Salicylate, Benzyl alcohol, Sorbic acid, Citric Acid, Disodium EDTA, (All Natural) Fragrance Oil.",
2000000001072,Lait corporel Agrumes,"Aqua (Water), Helianthus Annuus (Sunflower) seed oil, Glyceryl Stearate, Butyrospermum Parkii (Shea Butter)*, Glycerin, Cetearyl Alcohol, Caprylyl/Capryl Glucoside, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Aurantium Amara (Bitter Orange) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil, Tocopherol, Dehydroxanthan Gum, Dehydroacetic Acid, Benzyl Alcohol, Sodium Hydroxyde, Limonene**, Linalool** * ingrédients issus de l’Agriculture Biologique ** naturellement présents dans les huiles essentielles 98% du total des ingrédients sont d’Origine Naturelle 11% du total des ingrédients sont issus de l’Agriculture Biologique",
2000000001073,Mousse de douche - Nutrition intense,"Aqua, Sodium Lauroyl Glutamate, Glycerin, Cocamidopropyl Betaine, Sodium Chloride, Sodium Lauroyl Glycinate, Lauric Acid, Sodium Laurate, Parfum, Polysorbate 20, Citric Acid, Iodopropynyl Butylcarbamate, PEG-4, PEG-4 Dilaurate, PEG-4 Laurate, Phenoxyethanol, Propylene Glycol, Sodium Benzoate, Sodium Hydroxide, Stearic Acid, Tetrasodium EDTA, Benzyl Alcohol, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Limonene, Linalool.",
2000000001119,test,"CAPRYLIC/CAPRIC TRIGLYCERIDE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PRUNUS ARMENIACA (APRICOT) KERNEL OIL, PEG-40 SORBITAN, PEROLEATE, TOCOPHEROL, FRAGRANCE",
2000000001322,stick levres bio lèvres fragilisées,   Helianthus annuus seed oil - cera alba - sesamum indicum seed oil - glyceryl / polyglyceryl-6 isostearate / behenate esters - papaver somniferum seed oil - simmondsia chinensis seed oil - theobroma cacaco seed butter - copernicia cerifera cera - aroma - limonene - tocopherol - rosmarinus officinalis extract - linalool,
2000000001323,Nectaloe,"Eau, aloe barbadensis leaf juice powder, xanthan gum, carrageenan, glucose, benzyl alcohol, dehydroacetic acid",
2000000001326,Bepanthen Pommade,Dexpanthénol 5 g - Protegin - vaseline - _Lanoline_ - cire d‘abeille blanche - huile d'amande - alcool cétylique - alcool stéarylique - paraffine liquide - eau purifiée,
2000000001344,Gel moussant intégral,"AQUA (WATER), SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, COCO-GLUCOSIDE, GLYCERYL OLEATE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SODIUM BENZOATE, PARFUM (FRAGRANCE), CITRIC ACID.",
